reading_id,equipment_id,site_id,date_key,timestamp,vibration_g,temperature_c,pressure_psi,hours_operated,load_tonnes,fuel_consumption_lph
263,TRK001,PB01,20240713,2024-07-13 00:00:00,2.0,85.7,40.7,50049.0,218.8,247.8
264,TRK001,PB01,20240713,2024-07-13 06:00:00,9.65,65.6,,50054.2,195.1,260.5
265,TRK001,PB01,20240714,2024-07-14 00:00:00,1.79,77.7,42.5,50060.2,203.8,190.2
266,TRK001,PB01,20240714,2024-07-14 06:00:00,1.82,90.3,42.5,50065.7,239.3,244.1
267,TRK001,PB01,20240715,2024-07-15 00:00:00,1.92,91.8,41.0,50071.0,216.0,246.1
268,TRK001,PB01,20240715,2024-07-15 06:00:00,1.94,84.7,54.9,50076.7,214.3,199.0
269,TRK001,PB01,20240716,2024-07-16 00:00:00,1.57,88.5,53.1,50081.9,190.9,189.8
270,TRK001,PB01,20240716,2024-07-16 06:00:00,1.02,89.3,50.3,50087.0,224.7,210.7
271,TRK001,PB01,20240717,2024-07-17 00:00:00,1.02,73.8,52.0,50092.3,233.4,230.0
272,TRK001,PB01,20240717,2024-07-17 06:00:00,1.26,74.0,36.1,50098.2,234.4,225.8
273,TRK001,PB01,20240718,2024-07-18 00:00:00,2.06,,47.6,50103.9,225.7,196.9
274,TRK001,PB01,20240718,2024-07-18 06:00:00,1.48,87.9,36.8,50109.7,182.3,199.9
275,TRK001,PB01,20240719,2024-07-19 00:00:00,1.14,90.0,38.8,50114.7,187.7,218.4
276,TRK001,PB01,20240719,2024-07-19 06:00:00,0.83,89.7,41.0,50120.3,239.7,214.3
277,TRK001,PB01,20240720,2024-07-20 00:00:00,0.88,93.4,53.4,50125.7,215.4,196.9
278,TRK001,PB01,20240720,2024-07-20 06:00:00,1.8,66.1,52.5,50131.0,219.2,182.0
279,TRK001,PB01,20240721,2024-07-21 00:00:00,1.26,81.4,44.5,50136.4,219.7,207.0
280,TRK001,PB01,20240721,2024-07-21 06:00:00,0.77,89.9,37.1,50142.0,192.0,206.3
281,TRK001,PB01,20240729,2024-07-29 00:00:00,1.91,73.9,,50147.2,220.3,270.7
282,TRK001,PB01,20240729,2024-07-29 06:00:00,1.84,69.5,36.8,50153.1,239.3,209.6
283,TRK001,PB01,20240730,2024-07-30 00:00:00,0.85,66.2,40.8,50158.2,182.8,265.2
284,TRK001,PB01,20240730,2024-07-30 06:00:00,0.84,75.7,43.8,50163.8,204.0,276.2
285,TRK001,PB01,20240731,2024-07-31 00:00:00,2.2,89.0,48.0,50169.2,189.6,221.6
286,TRK001,PB01,20240731,2024-07-31 06:00:00,2.1,,38.6,50174.8,230.3,277.3
287,TRK001,PB01,20240801,2024-08-01 00:00:00,0.73,77.3,35.9,50180.7,214.6,236.5
288,TRK001,PB01,20240801,2024-08-01 06:00:00,1.84,75.1,45.5,50186.7,220.6,218.5
289,TRK001,PB01,20240802,2024-08-02 00:00:00,2.48,66.6,47.9,50192.3,209.5,204.1
290,TRK001,PB01,20240802,2024-08-02 06:00:00,0.6,71.7,47.9,50198.2,231.4,224.7
291,TRK001,PB01,20240803,2024-08-03 00:00:00,6.36,68.1,43.2,50203.7,210.5,200.7
292,TRK001,PB01,20240803,2024-08-03 06:00:00,2.4,75.9,36.1,50209.4,219.4,251.6
293,TRK001,PB01,20240804,2024-08-04 00:00:00,0.94,75.2,51.6,50215.2,189.8,194.0
294,TRK001,PB01,20240804,2024-08-04 06:00:00,1.94,68.2,47.2,50220.9,223.0,190.8
295,TRK001,PB01,20240805,2024-08-05 00:00:00,2.17,82.7,50.4,50226.8,211.8,184.9
296,TRK001,PB01,20240805,2024-08-05 06:00:00,2.18,79.5,45.2,50232.8,203.2,240.1
297,TRK001,PB01,20240806,2024-08-06 00:00:00,1.27,94.4,53.3,50238.3,188.0,221.3
298,TRK001,PB01,20240806,2024-08-06 06:00:00,2.0,74.0,49.0,50244.0,217.5,209.1
299,TRK001,PB01,20240807,2024-08-07 00:00:00,2.46,84.5,54.2,50249.6,208.8,237.1
300,TRK001,PB01,20240807,2024-08-07 06:00:00,1.33,87.4,51.8,50255.3,188.7,247.0
301,TRK001,PB01,20240808,2024-08-08 00:00:00,0.82,73.6,40.0,50261.0,228.8,190.2
302,TRK001,PB01,20240808,2024-08-08 06:00:00,1.98,90.9,49.8,50266.9,219.9,272.6
303,TRK001,PB01,20240809,2024-08-09 00:00:00,,74.4,46.0,50272.9,232.2,263.0
304,TRK001,PB01,20240809,2024-08-09 06:00:00,1.91,84.4,50.1,50278.8,190.6,248.3
305,TRK001,PB01,20240810,2024-08-10 00:00:00,1.53,76.3,43.6,50284.0,222.6,195.5
306,TRK001,PB01,20240810,2024-08-10 06:00:00,1.15,66.5,53.6,50289.1,227.0,211.8
307,TRK001,PB01,20240811,2024-08-11 00:00:00,0.64,80.2,43.3,50294.3,201.6,201.8
308,TRK001,PB01,20240811,2024-08-11 06:00:00,8.68,94.9,51.5,50300.0,217.3,275.9
309,TRK001,PB01,20240819,2024-08-19 00:00:00,2.33,93.3,42.7,50305.4,228.2,224.6
310,TRK001,PB01,20240819,2024-08-19 06:00:00,2.3,70.8,,50310.4,183.9,247.0
311,TRK001,PB01,20240820,2024-08-20 00:00:00,1.35,68.1,45.8,50316.3,224.8,195.4
312,TRK001,PB01,20240820,2024-08-20 06:00:00,1.16,67.6,36.1,50321.7,203.3,243.0
313,TRK001,PB01,20240821,2024-08-21 00:00:00,1.85,81.0,47.8,50326.7,235.7,190.6
314,TRK001,PB01,20240821,2024-08-21 06:00:00,1.1,67.6,50.3,50332.5,188.2,219.1
315,TRK001,PB01,20240822,2024-08-22 00:00:00,2.42,69.3,48.5,50338.1,213.2,235.5
316,TRK001,PB01,20240822,2024-08-22 06:00:00,0.51,82.9,45.7,50343.2,204.8,244.6
317,TRK001,PB01,20240823,2024-08-23 00:00:00,0.94,90.0,38.9,50348.4,239.7,226.1
318,TRK001,PB01,20240823,2024-08-23 06:00:00,1.08,67.0,37.0,50353.9,186.0,242.0
319,TRK001,PB01,20240824,2024-08-24 00:00:00,1.4,83.5,41.1,50359.2,180.3,204.6
320,TRK001,PB01,20240824,2024-08-24 06:00:00,1.98,78.1,51.8,50364.5,198.3,235.2
321,TRK001,PB01,20240825,2024-08-25 00:00:00,2.18,90.8,37.8,50370.1,181.1,230.7
322,TRK001,PB01,20240825,2024-08-25 06:00:00,1.66,77.2,46.8,50375.1,226.5,216.6
323,TRK001,PB01,20240826,2024-08-26 00:00:00,1.97,73.7,44.3,50380.9,228.4,241.4
324,TRK001,PB01,20240826,2024-08-26 06:00:00,1.53,78.4,38.6,50386.0,201.5,201.9
325,TRK001,PB01,20240827,2024-08-27 00:00:00,1.24,66.3,39.1,50391.1,238.8,212.4
326,TRK001,PB01,20240827,2024-08-27 06:00:00,1.54,89.9,51.7,50396.8,219.2,263.5
327,TRK001,PB01,20240828,2024-08-28 00:00:00,2.31,80.5,42.1,50402.2,188.3,196.6
328,TRK001,PB01,20240828,2024-08-28 06:00:00,1.79,71.3,38.7,50407.3,223.2,228.2
329,TRK001,PB01,20240829,2024-08-29 00:00:00,0.82,90.0,35.4,50412.5,214.3,185.6
330,TRK001,PB01,20240829,2024-08-29 06:00:00,0.86,93.7,47.0,50417.7,185.1,224.9
331,TRK001,PB01,20240830,2024-08-30 00:00:00,0.84,89.9,47.0,50423.6,223.5,214.3
332,TRK001,PB01,20240830,2024-08-30 06:00:00,1.68,71.9,42.7,50429.0,189.0,189.6
333,TRK001,PB01,20240831,2024-08-31 00:00:00,0.58,88.5,45.1,50434.7,233.8,257.5
334,TRK001,PB01,20240831,2024-08-31 06:00:00,1.54,76.1,35.9,50440.3,215.3,254.1
335,TRK001,PB01,20240901,2024-09-01 00:00:00,0.7,69.0,44.5,50446.0,191.3,250.9
336,TRK001,PB01,20240901,2024-09-01 06:00:00,1.66,68.5,35.1,50451.8,219.1,205.4
337,TRK001,PB01,20240909,2024-09-09 00:00:00,1.23,73.3,48.6,50457.2,213.3,205.4
338,TRK001,PB01,20240909,2024-09-09 06:00:00,1.19,86.2,49.7,50462.5,189.7,201.4
339,TRK001,PB01,20240910,2024-09-10 00:00:00,1.6,,49.1,50467.9,188.7,272.6
340,TRK001,PB01,20240910,2024-09-10 06:00:00,0.63,71.7,36.6,50473.3,222.7,239.7
341,TRK001,PB01,20240911,2024-09-11 00:00:00,1.78,78.2,39.0,50479.1,210.9,203.2
342,TRK001,PB01,20240911,2024-09-11 06:00:00,0.57,72.2,35.0,50484.3,215.2,231.8
343,TRK001,PB01,20240912,2024-09-12 00:00:00,0.68,73.5,51.6,50489.4,191.7,273.0
344,TRK001,PB01,20240912,2024-09-12 06:00:00,1.02,77.2,37.1,50494.9,232.6,261.3
345,TRK001,PB01,20240913,2024-09-13 00:00:00,2.43,81.9,50.4,50500.6,181.6,191.6
346,TRK001,PB01,20240913,2024-09-13 06:00:00,1.77,94.8,,50505.7,229.9,204.8
347,TRK001,PB01,20240914,2024-09-14 00:00:00,2.14,67.3,53.6,50511.4,221.0,271.0
348,TRK001,PB01,20240914,2024-09-14 06:00:00,0.9,87.1,52.5,50516.9,186.4,272.0
349,TRK001,PB01,20240915,2024-09-15 00:00:00,1.73,87.9,45.8,50522.5,233.8,266.9
350,TRK001,PB01,20240915,2024-09-15 06:00:00,2.47,92.5,40.6,50528.0,212.4,230.2
351,TRK001,PB01,20240916,2024-09-16 00:00:00,0.85,,49.0,50533.7,214.9,212.5
352,TRK001,PB01,20240916,2024-09-16 06:00:00,1.02,81.5,39.7,50539.3,222.0,217.2
353,TRK001,PB01,20240917,2024-09-17 00:00:00,0.86,68.9,46.5,50544.6,202.9,194.6
354,TRK001,PB01,20240917,2024-09-17 06:00:00,0.8,89.2,38.5,50550.6,227.1,210.0
355,TRK001,PB01,20240918,2024-09-18 00:00:00,1.3,85.7,36.2,50556.1,201.7,236.0
356,TRK001,PB01,20240918,2024-09-18 06:00:00,1.02,65.6,37.4,50562.1,190.5,258.0
357,TRK001,PB01,20240919,2024-09-19 00:00:00,1.47,87.1,52.8,50567.7,228.5,213.7
358,TRK001,PB01,20240919,2024-09-19 06:00:00,1.64,90.5,36.4,50573.4,218.7,207.1
359,TRK001,PB01,20240920,2024-09-20 00:00:00,1.23,,54.3,50579.2,219.7,274.0
360,TRK001,PB01,20240920,2024-09-20 06:00:00,0.66,70.0,37.1,50584.9,225.9,188.3
361,TRK001,PB01,20240921,2024-09-21 00:00:00,1.81,91.6,41.2,50590.1,181.7,246.4
362,TRK001,PB01,20240921,2024-09-21 06:00:00,1.15,79.3,54.5,50595.9,190.6,239.8
363,TRK001,PB01,20240922,2024-09-22 00:00:00,1.63,80.7,47.8,50601.6,201.9,206.0
364,TRK001,PB01,20240922,2024-09-22 06:00:00,0.5,,52.0,50606.9,236.8,227.7
365,TRK001,PB01,20240930,2024-09-30 00:00:00,1.09,71.9,35.1,50612.3,224.2,219.0
366,TRK001,PB01,20240930,2024-09-30 06:00:00,1.03,77.7,39.8,50617.7,224.6,260.9
367,TRK001,PB01,20241001,2024-10-01 00:00:00,0.86,73.7,,50623.5,183.0,233.5
368,TRK001,PB01,20241001,2024-10-01 06:00:00,0.7,73.1,49.3,50628.7,198.7,259.9
369,TRK001,PB01,20241002,2024-10-02 00:00:00,2.08,74.9,51.9,50634.2,191.5,264.2
370,TRK001,PB01,20241002,2024-10-02 06:00:00,2.16,68.7,50.4,50640.0,207.7,257.1
371,TRK001,PB01,20241003,2024-10-03 00:00:00,1.45,85.4,41.2,50646.0,195.2,243.9
372,TRK001,PB01,20241003,2024-10-03 06:00:00,2.28,90.9,39.4,50651.2,187.2,258.9
373,TRK001,PB01,20241004,2024-10-04 00:00:00,2.07,79.3,46.9,50656.2,235.9,279.7
374,TRK001,PB01,20241004,2024-10-04 06:00:00,0.62,84.3,49.0,50661.9,225.4,260.6
375,TRK001,PB01,20241005,2024-10-05 00:00:00,1.88,75.7,37.7,50667.0,191.4,198.7
376,TRK001,PB01,20241005,2024-10-05 06:00:00,1.96,73.3,51.6,50672.4,195.8,216.7
377,TRK001,PB01,20241006,2024-10-06 00:00:00,2.27,83.6,42.3,50678.1,189.2,208.3
378,TRK001,PB01,20241006,2024-10-06 06:00:00,1.14,67.9,48.2,50683.5,203.3,229.0
379,TRK001,PB01,20241007,2024-10-07 00:00:00,2.0,67.7,38.3,50689.2,201.7,254.3
380,TRK001,PB01,20241007,2024-10-07 06:00:00,2.44,91.0,35.2,50695.1,193.9,218.5
381,TRK001,PB01,20241008,2024-10-08 00:00:00,2.38,86.6,52.0,50700.2,186.2,259.2
382,TRK001,PB01,20241008,2024-10-08 06:00:00,2.09,90.6,43.5,50705.8,229.6,212.3
383,TRK001,PB01,20241009,2024-10-09 00:00:00,6.14,81.8,43.8,50711.0,233.4,180.7
384,TRK001,PB01,20241009,2024-10-09 06:00:00,2.04,82.7,47.2,50717.0,189.4,206.5
385,TRK001,PB01,20241010,2024-10-10 00:00:00,2.14,81.7,38.8,50722.9,222.2,262.0
386,TRK001,PB01,20241010,2024-10-10 06:00:00,2.75,76.7,46.8,50728.0,226.2,254.8
387,TRK001,PB01,20241011,2024-10-11 00:00:00,3.19,94.8,44.5,50733.9,239.8,277.1
388,TRK001,PB01,20241011,2024-10-11 06:00:00,3.33,74.9,40.4,50739.6,206.1,249.8
389,TRK001,PB01,20241012,2024-10-12 00:00:00,3.18,84.3,36.0,50745.4,214.6,191.3
390,TRK001,PB01,20241012,2024-10-12 06:00:00,3.06,86.5,38.8,50750.8,235.5,203.3
391,TRK001,PB01,20241013,2024-10-13 00:00:00,3.08,98.2,30.7,50756.5,198.3,227.1
392,TRK001,PB01,20241013,2024-10-13 06:00:00,4.27,86.8,39.9,50761.8,211.6,205.5
393,TRK001,PB01,20241021,2024-10-21 00:00:00,0.94,87.1,43.4,50766.9,215.8,188.8
394,TRK001,PB01,20241021,2024-10-21 06:00:00,2.43,81.8,49.2,50772.1,181.1,248.4
395,TRK001,PB01,20241022,2024-10-22 00:00:00,2.49,94.4,40.5,50777.4,236.6,274.9
396,TRK001,PB01,20241022,2024-10-22 06:00:00,1.18,76.8,37.7,50782.6,205.0,237.3
397,TRK001,PB01,20241023,2024-10-23 00:00:00,1.71,78.5,37.6,50787.9,221.3,269.9
398,TRK001,PB01,20241023,2024-10-23 06:00:00,1.36,92.3,50.4,50793.8,223.2,198.4
399,TRK001,PB01,20241024,2024-10-24 00:00:00,0.56,74.6,54.5,50799.0,224.3,195.2
400,TRK001,PB01,20241024,2024-10-24 06:00:00,0.76,65.8,54.7,50804.1,181.6,187.9
401,TRK001,PB01,20241025,2024-10-25 00:00:00,2.19,79.1,48.0,50809.3,204.5,276.9
402,TRK001,PB01,20241025,2024-10-25 06:00:00,2.4,71.7,48.4,50815.2,217.0,248.8
403,TRK001,PB01,20241026,2024-10-26 00:00:00,1.36,88.3,47.2,50821.1,212.2,244.1
404,TRK001,PB01,20241026,2024-10-26 06:00:00,0.58,68.3,44.1,50826.8,182.4,218.7
405,TRK001,PB01,20241027,2024-10-27 00:00:00,0.88,78.2,52.7,50832.8,221.4,270.4
406,TRK001,PB01,20241027,2024-10-27 06:00:00,1.79,67.7,45.0,50838.2,199.4,182.5
407,TRK001,PB01,20241028,2024-10-28 00:00:00,2.29,91.5,36.8,50844.1,185.5,250.6
408,TRK001,PB01,20241028,2024-10-28 06:00:00,0.67,86.2,49.5,50849.8,190.3,213.5
409,TRK001,PB01,20241029,2024-10-29 00:00:00,0.82,69.3,50.4,50855.6,190.8,269.9
410,TRK001,PB01,20241029,2024-10-29 06:00:00,0.51,88.0,35.2,50861.6,193.0,245.9
411,TRK001,PB01,20241030,2024-10-30 00:00:00,1.7,65.2,52.6,50867.0,183.3,214.9
412,TRK001,PB01,20241030,2024-10-30 06:00:00,0.56,82.3,47.1,50872.2,197.1,246.1
413,TRK001,PB01,20241031,2024-10-31 00:00:00,1.62,94.0,50.0,50877.7,229.2,255.8
414,TRK001,PB01,20241031,2024-10-31 06:00:00,0.63,79.1,37.4,50883.6,183.5,237.1
415,TRK001,PB01,20241101,2024-11-01 00:00:00,0.68,86.7,47.1,50889.1,214.5,242.3
416,TRK001,PB01,20241101,2024-11-01 06:00:00,1.73,79.9,49.6,50895.0,191.6,191.8
417,TRK001,PB01,20241102,2024-11-02 00:00:00,1.97,71.2,47.3,50900.8,218.4,249.0
418,TRK001,PB01,20241102,2024-11-02 06:00:00,0.64,74.0,46.0,50906.1,237.6,263.2
419,TRK001,PB01,20241103,2024-11-03 00:00:00,2.34,79.4,44.5,50911.9,233.8,226.2
420,TRK001,PB01,20241103,2024-11-03 06:00:00,2.36,66.7,45.4,50917.7,199.9,271.6
421,TRK001,PB01,20241111,2024-11-11 00:00:00,0.8,90.2,41.8,50922.8,187.0,258.2
422,TRK001,PB01,20241111,2024-11-11 06:00:00,2.22,86.3,40.4,50928.1,211.5,197.5
423,TRK001,PB01,20241112,2024-11-12 00:00:00,0.9,67.8,45.1,50933.1,232.4,211.0
424,TRK001,PB01,20241112,2024-11-12 06:00:00,2.04,67.9,54.6,50938.5,231.9,191.6
425,TRK001,PB01,20241113,2024-11-13 00:00:00,2.2,91.2,41.7,50943.5,225.5,243.9
426,TRK001,PB01,20241113,2024-11-13 06:00:00,0.9,73.6,45.6,50948.7,237.5,236.0
427,TRK001,PB01,20241114,2024-11-14 00:00:00,1.6,73.1,53.9,50954.3,212.4,185.1
428,TRK001,PB01,20241114,2024-11-14 06:00:00,2.31,66.5,42.7,50959.3,221.4,224.6
429,TRK001,PB01,20241115,2024-11-15 00:00:00,0.9,87.8,51.2,50964.6,228.1,249.9
430,TRK001,PB01,20241115,2024-11-15 06:00:00,1.12,84.3,50.3,50969.7,201.8,198.3
431,TRK001,PB01,20241116,2024-11-16 00:00:00,2.22,74.7,44.8,50975.1,200.9,237.5
432,TRK001,PB01,20241116,2024-11-16 06:00:00,1.31,86.4,37.1,50980.6,194.3,204.4
433,TRK001,PB01,20241117,2024-11-17 00:00:00,0.63,71.2,48.9,50986.0,190.4,247.0
434,TRK001,PB01,20241117,2024-11-17 06:00:00,1.92,90.1,37.3,50991.8,204.3,239.8
435,TRK001,PB01,20241118,2024-11-18 00:00:00,2.14,74.8,47.9,50997.4,228.6,255.7
436,TRK001,PB01,20241118,2024-11-18 06:00:00,1.41,73.7,47.3,51003.0,220.8,271.9
437,TRK001,PB01,20241119,2024-11-19 00:00:00,2.33,94.7,46.7,51008.8,234.1,276.8
438,TRK001,PB01,20241119,2024-11-19 06:00:00,1.62,94.4,37.2,51013.8,222.7,220.6
439,TRK001,PB01,20241120,2024-11-20 00:00:00,0.85,69.2,46.1,51019.0,187.5,181.2
440,TRK001,PB01,20241120,2024-11-20 06:00:00,0.79,91.5,48.2,51024.6,233.6,249.5
441,TRK001,PB01,20241121,2024-11-21 00:00:00,1.41,140.0,51.4,51030.2,222.7,206.9
442,TRK001,PB01,20241121,2024-11-21 06:00:00,1.65,66.0,35.8,51036.2,223.8,232.6
443,TRK001,PB01,20241122,2024-11-22 00:00:00,1.06,80.5,45.5,51041.9,221.0,233.9
444,TRK001,PB01,20241122,2024-11-22 06:00:00,,92.1,45.7,51047.5,199.9,215.3
445,TRK001,PB01,20241123,2024-11-23 00:00:00,0.84,85.9,47.0,51052.8,214.4,245.6
446,TRK001,PB01,20241123,2024-11-23 06:00:00,1.97,65.8,44.7,51058.1,196.5,205.7
447,TRK001,PB01,20241124,2024-11-24 00:00:00,2.32,87.2,48.2,51063.7,211.6,183.3
448,TRK001,PB01,20241124,2024-11-24 06:00:00,2.43,82.9,51.4,51069.7,223.6,196.7
449,TRK001,PB01,20241202,2024-12-02 00:00:00,0.61,72.9,51.4,51075.5,235.3,203.4
450,TRK001,PB01,20241202,2024-12-02 06:00:00,1.28,72.9,45.6,51081.2,211.8,275.6
451,TRK001,PB01,20241203,2024-12-03 00:00:00,1.21,90.3,47.2,51086.7,215.1,226.1
452,TRK001,PB01,20241203,2024-12-03 06:00:00,0.98,85.2,,51092.4,180.5,186.8
453,TRK001,PB01,20241204,2024-12-04 00:00:00,1.87,75.5,49.5,51097.9,233.6,201.7
454,TRK001,PB01,20241204,2024-12-04 06:00:00,0.74,93.7,36.7,51103.5,191.1,191.1
455,TRK001,PB01,20241205,2024-12-05 00:00:00,1.82,67.3,44.1,51108.8,195.4,258.1
456,TRK001,PB01,20241205,2024-12-05 06:00:00,0.62,76.7,54.9,51114.1,192.0,219.3
457,TRK001,PB01,20241206,2024-12-06 00:00:00,1.58,77.9,47.3,51119.2,223.7,257.7
458,TRK001,PB01,20241206,2024-12-06 06:00:00,1.5,84.6,35.0,51124.2,180.2,250.8
459,TRK001,PB01,20241207,2024-12-07 00:00:00,1.31,86.8,51.2,51129.7,187.3,233.5
460,TRK001,PB01,20241207,2024-12-07 06:00:00,1.17,74.1,36.1,51135.7,230.5,256.0
461,TRK001,PB01,20241208,2024-12-08 00:00:00,1.61,94.0,48.2,51140.9,233.1,223.8
462,TRK001,PB01,20241208,2024-12-08 06:00:00,0.57,65.8,54.9,51146.1,237.9,261.2
463,TRK001,PB01,20241209,2024-12-09 00:00:00,1.18,75.1,49.4,51151.1,232.2,233.7
464,TRK001,PB01,20241209,2024-12-09 06:00:00,0.97,67.2,49.7,51156.9,218.9,181.4
465,TRK001,PB01,20241210,2024-12-10 00:00:00,2.14,67.9,47.2,51162.8,216.9,186.3
466,TRK001,PB01,20241210,2024-12-10 06:00:00,1.17,90.1,49.8,51168.0,237.9,201.3
467,TRK001,PB01,20241211,2024-12-11 00:00:00,0.63,73.2,50.2,51173.1,188.0,259.1
468,TRK001,PB01,20241211,2024-12-11 06:00:00,9.7,69.7,52.6,51178.8,221.6,259.2
469,TRK001,PB01,20241212,2024-12-12 00:00:00,0.79,73.1,44.0,51183.9,216.7,188.8
470,TRK001,PB01,20241212,2024-12-12 06:00:00,1.1,77.6,46.2,51189.7,239.2,230.8
471,TRK001,PB01,20241213,2024-12-13 00:00:00,0.92,66.6,37.3,51195.3,235.4,185.4
472,TRK001,PB01,20241213,2024-12-13 06:00:00,0.92,72.5,47.3,51200.7,189.5,182.9
473,TRK001,PB01,20241214,2024-12-14 00:00:00,0.97,78.3,46.6,51205.8,193.7,203.7
474,TRK001,PB01,20241214,2024-12-14 06:00:00,0.9,91.7,36.5,51211.2,190.7,217.3
475,TRK001,PB01,20241215,2024-12-15 00:00:00,1.22,73.1,41.7,51216.4,205.1,256.0
476,TRK001,PB01,20241215,2024-12-15 06:00:00,1.09,69.7,50.9,51221.6,204.7,232.2
477,TRK001,PB01,20241223,2024-12-23 00:00:00,1.45,78.9,35.3,51226.8,235.6,274.6
478,TRK001,PB01,20241223,2024-12-23 06:00:00,2.3,77.5,35.9,51232.7,228.6,249.7
479,TRK001,PB01,20241224,2024-12-24 00:00:00,0.67,87.6,48.9,51238.2,181.0,246.9
480,TRK001,PB01,20241224,2024-12-24 06:00:00,1.42,82.1,46.7,51243.4,232.3,242.7
481,TRK001,PB01,20241225,2024-12-25 00:00:00,1.75,76.5,48.8,51248.4,214.5,200.7
482,TRK001,PB01,20241225,2024-12-25 06:00:00,1.74,75.1,53.6,51254.1,207.9,184.1
483,TRK001,PB01,20241226,2024-12-26 00:00:00,1.91,81.8,50.5,51259.7,225.1,267.1
484,TRK001,PB01,20241226,2024-12-26 06:00:00,2.01,87.8,41.4,51265.4,207.1,230.1
485,TRK001,PB01,20241227,2024-12-27 00:00:00,1.56,89.8,53.0,51270.9,233.0,198.8
486,TRK001,PB01,20241227,2024-12-27 06:00:00,0.67,76.7,38.6,51276.8,189.0,200.4
487,TRK001,PB01,20241228,2024-12-28 00:00:00,1.33,85.5,53.6,51281.8,181.3,260.2
488,TRK001,PB01,20241228,2024-12-28 06:00:00,1.54,75.1,46.6,51287.6,212.9,225.8
489,TRK001,PB01,20241229,2024-12-29 00:00:00,1.11,88.7,39.5,51293.5,237.4,241.9
490,TRK001,PB01,20241229,2024-12-29 06:00:00,1.57,70.5,38.5,51298.7,239.6,237.5
491,TRK001,PB01,20241230,2024-12-30 00:00:00,0.91,86.2,48.3,51304.1,187.3,182.5
492,TRK001,PB01,20241230,2024-12-30 06:00:00,2.04,93.4,53.6,51310.0,197.7,269.6
493,TRK001,PB01,20241231,2024-12-31 00:00:00,2.49,85.0,51.0,51315.8,182.4,247.8
494,TRK001,PB01,20241231,2024-12-31 06:00:00,0.55,83.5,39.4,51320.9,226.9,256.7
495,TRK001,PB01,20250101,2025-01-01 00:00:00,2.2,85.3,54.2,51326.0,183.4,246.7
496,TRK001,PB01,20250101,2025-01-01 06:00:00,,77.8,42.7,51331.4,213.7,201.6
497,TRK001,PB01,20250102,2025-01-02 00:00:00,1.33,78.3,38.3,51337.1,215.9,194.4
498,TRK001,PB01,20250102,2025-01-02 06:00:00,2.48,142.8,41.7,51342.4,190.5,226.2
499,TRK001,PB01,20250103,2025-01-03 00:00:00,0.9,90.0,40.8,51348.3,224.4,202.5
500,TRK001,PB01,20250103,2025-01-03 06:00:00,0.81,74.0,47.8,51354.1,234.4,244.5
501,TRK001,PB01,20250104,2025-01-04 00:00:00,1.49,94.1,47.0,51359.9,238.5,261.8
502,TRK001,PB01,20250104,2025-01-04 06:00:00,1.97,65.5,40.2,51365.2,183.2,216.1
503,TRK001,PB01,20250105,2025-01-05 00:00:00,0.6,73.7,47.8,51371.2,190.0,212.3
504,TRK001,PB01,20250105,2025-01-05 06:00:00,2.19,89.0,40.4,51376.5,188.2,208.1
505,TRK001,PB01,20250113,2025-01-13 00:00:00,2.34,69.9,39.4,51381.9,237.1,264.6
506,TRK001,PB01,20250113,2025-01-13 06:00:00,1.9,89.1,43.3,51387.6,221.5,193.9
507,TRK001,PB01,20250114,2025-01-14 00:00:00,1.55,94.1,38.4,51393.6,221.3,210.7
508,TRK001,PB01,20250114,2025-01-14 06:00:00,2.46,77.7,50.3,51398.8,182.0,246.0
509,TRK001,PB01,20250115,2025-01-15 00:00:00,,66.3,41.0,51404.3,215.3,200.0
510,TRK001,PB01,20250115,2025-01-15 06:00:00,0.56,69.4,49.9,51410.0,216.8,230.5
511,TRK001,PB01,20250116,2025-01-16 00:00:00,2.03,144.5,49.3,51415.8,235.2,265.1
512,TRK001,PB01,20250116,2025-01-16 06:00:00,1.9,70.6,48.5,51421.3,204.5,256.1
513,TRK001,PB01,20250117,2025-01-17 00:00:00,1.54,79.9,42.2,51426.7,207.4,253.6
514,TRK001,PB01,20250117,2025-01-17 06:00:00,2.18,71.8,43.1,51432.4,236.3,216.7
515,TRK001,PB01,20250118,2025-01-18 00:00:00,1.84,76.9,45.5,51438.1,224.5,269.2
516,TRK001,PB01,20250118,2025-01-18 06:00:00,1.23,71.0,39.0,51443.3,225.9,256.6
517,TRK001,PB01,20250119,2025-01-19 00:00:00,2.1,93.3,42.1,51449.0,207.3,192.2
518,TRK001,PB01,20250119,2025-01-19 06:00:00,0.96,93.3,35.6,51454.5,216.3,212.7
519,TRK001,PB01,20250120,2025-01-20 00:00:00,2.02,84.8,45.4,51460.1,212.5,260.9
520,TRK001,PB01,20250120,2025-01-20 06:00:00,0.54,87.9,54.8,51465.7,182.2,197.7
521,TRK001,PB01,20250121,2025-01-21 00:00:00,2.27,69.9,43.6,51471.5,213.2,233.9
522,TRK001,PB01,20250121,2025-01-21 06:00:00,1.62,69.7,36.1,51476.9,197.1,186.1
523,TRK001,PB01,20250122,2025-01-22 00:00:00,1.23,89.3,46.7,51482.1,204.7,185.6
524,TRK001,PB01,20250122,2025-01-22 06:00:00,0.97,74.4,36.7,51487.3,182.2,245.8
525,TRK001,PB01,20250123,2025-01-23 00:00:00,1.34,65.6,44.4,51492.8,209.3,249.1
