maintenance_id,equipment_id,site_id,date_key,maintenance_date,maintenance_type,service_category,duration_hours,labor_cost,parts_cost,technician
MNT00847,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.3,1752.72,6703.61,Tech-A
MNT00848,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,1602.95,4463.16,Tech-B
MNT00849,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,840.75,4049.94,Tech-A
MNT00850,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.1,1341.35,7614.34,Tech-E
MNT00851,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.5,1208.62,5452.2,Tech-E
MNT00852,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.6,821.16,6182.52,Tech-D
MNT00853,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.5,2398.21,5308.46,Tech-D
MNT00854,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.9,1874.64,4838.31,Tech-A
MNT00855,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.1,1887.82,7444.98,Tech-D
MNT00856,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.8,1314.63,1621.76,Tech-D
MNT00857,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.3,1594.36,2774.47,Tech-D
MNT00858,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,1416.16,5584.02,Tech-A
MNT00859,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,1283.19,6011.55,Tech-B
MNT00860,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,1368.65,4332.51,Tech-B
MNT00861,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,1171.95,6812.4,Tech-D
MNT00862,TRK030,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.1,1697.16,7346.96,Tech-D
MNT00863,TRK030,NW02,20240316,2024-03-16 00:00:00,Scheduled,Filter Replacement,5.5,2134.56,4033.57,Tech-A
MNT00864,TRK030,NW02,20240605,2024-06-05 06:00:00,Scheduled,Oil Change,5.7,1653.2,3246.5,Tech-E
MNT00865,TRK030,NW02,20240819,2024-08-19 06:00:00,Scheduled,Tire Rotation,3.1,1008.07,7681.33,Tech-D
MNT00866,TRK030,NW02,20241109,2024-11-09 06:00:00,Scheduled,Oil Change,2.7,1932.52,6168.95,Tech-A
MNT00867,TRK030,NW02,20250130,2025-01-30 00:00:00,Scheduled,Preventive Service,2.1,1773.62,4303.46,Tech-B
MNT00868,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.1,2477.69,5007.28,Tech-D
MNT00869,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.7,1430.65,3745.78,Tech-D
MNT00870,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,1719.33,4912.32,Tech-A
MNT00871,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.4,2003.73,5326.24,Tech-D
MNT00872,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.3,1894.5,7966.46,Tech-C
MNT00873,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,2494.71,7503.99,Tech-B
MNT00874,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.4,1479.99,5635.86,Tech-B
MNT00875,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.8,1519.7,3265.09,Tech-A
MNT00876,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.8,1403.18,3523.76,Tech-B
MNT00877,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.6,1674.75,5087.03,Tech-C
MNT00878,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.0,2104.64,5790.11,Tech-D
MNT00879,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.4,1517.06,4229.88,Tech-E
MNT00880,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1306.36,6122.12,Tech-E
MNT00881,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1736.57,6611.68,Tech-C
MNT00882,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.2,1159.47,2639.76,Tech-B
MNT00883,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.2,1848.75,3295.31,Tech-C
MNT00884,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.0,1381.49,2315.29,Tech-E
MNT00885,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,2284.52,3224.1,Tech-A
MNT00886,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.6,2265.8,6467.22,Tech-D
MNT00887,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.4,1774.94,4523.62,Tech-E
MNT00888,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.6,1941.13,4239.03,Tech-D
MNT00889,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.9,1161.54,5871.69,Tech-E
MNT00890,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,1029.44,2640.37,Tech-D
MNT00891,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.7,2298.46,5332.96,Tech-B
MNT00892,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.9,2292.12,2240.62,Tech-D
MNT00893,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.9,2325.77,7166.96,Tech-D
MNT00894,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.7,1072.81,4894.96,Tech-B
MNT00895,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.1,1929.83,2000.24,Tech-B
MNT00896,TRK031,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.0,1757.93,3406.46,Tech-B
MNT00897,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.6,2142.53,7564.64,Tech-B
MNT00898,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1590.85,6354.97,Tech-D
MNT00899,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.7,2076.92,3362.87,Tech-E
MNT00900,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,1524.11,2749.96,Tech-A
MNT00901,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.4,2435.44,4558.09,Tech-B
MNT00902,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,1223.95,2055.06,Tech-E
MNT00903,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1723.05,7378.54,Tech-C
MNT00904,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.4,2128.26,2250.34,Tech-A
MNT00905,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.8,2367.54,6984.91,Tech-C
MNT00906,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,894.4,6272.56,Tech-E
MNT00907,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.8,2492.49,5959.32,Tech-E
MNT00908,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.8,2339.47,6115.47,Tech-E
MNT00909,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.3,1823.09,7115.74,Tech-A
MNT00910,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.4,1015.43,2094.3,Tech-B
MNT00911,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,953.87,5868.62,Tech-B
MNT00912,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,881.68,2088.62,Tech-E
MNT00913,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.6,2278.87,7870.64,Tech-B
MNT00914,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.4,1464.55,4098.24,Tech-D
MNT00915,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.5,1075.95,1575.52,Tech-C
MNT00916,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,1186.2,4632.62,Tech-E
MNT00917,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.3,1940.81,1728.43,Tech-A
MNT00918,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,1023.92,4773.28,Tech-B
MNT00919,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.0,1363.88,2819.74,Tech-E
MNT00920,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.2,1798.99,7851.63,Tech-E
MNT00921,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.0,1558.26,6189.77,Tech-A
MNT00922,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.2,2261.9,5308.11,Tech-E
MNT00923,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.3,960.55,5585.47,Tech-D
MNT00924,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.2,1387.08,5791.19,Tech-E
MNT00925,TRK032,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,1129.18,5460.48,Tech-D
MNT00926,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.2,2114.15,3295.72,Tech-C
MNT00927,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.6,2281.3,5557.68,Tech-A
MNT00928,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.9,2244.31,2991.64,Tech-D
MNT00929,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,1361.15,1850.27,Tech-C
MNT00930,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.0,1836.41,4650.82,Tech-C
MNT00931,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1313.88,3078.36,Tech-A
MNT00932,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.9,871.23,6080.08,Tech-E
MNT00933,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.6,1996.04,6366.42,Tech-A
MNT00934,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.0,1817.38,3866.31,Tech-A
MNT00935,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.2,816.46,2151.86,Tech-E
MNT00936,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,1355.1,4642.78,Tech-B
MNT00937,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,6.0,1822.92,3764.93,Tech-A
MNT00938,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.8,1366.73,7351.97,Tech-D
MNT00939,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.3,904.86,7222.89,Tech-B
MNT00940,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,1084.3,4709.94,Tech-A
MNT00941,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.9,2045.48,4086.54,Tech-E
MNT00942,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.1,1258.88,1760.72,Tech-B
MNT00943,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.9,2146.72,6964.84,Tech-E
MNT00944,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,1023.51,4508.07,Tech-D
MNT00945,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.9,1692.06,7231.74,Tech-C
MNT00946,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,1518.39,5921.24,Tech-D
MNT00947,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,2046.84,3079.18,Tech-D
MNT00948,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.4,2489.57,7249.42,Tech-E
MNT00949,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.9,1984.73,5504.43,Tech-E
MNT00950,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.5,2209.9,1928.2,Tech-A
MNT00951,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.4,2121.22,3034.19,Tech-B
MNT00952,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.7,2082.17,7821.62,Tech-E
MNT00953,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,1891.52,2774.47,Tech-D
MNT00954,TRK033,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.9,1925.98,3169.14,Tech-B
MNT00955,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.2,1631.12,7448.55,Tech-B
MNT00956,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,2009.75,2034.79,Tech-C
MNT00957,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.4,1580.19,5274.94,Tech-D
MNT00958,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.6,1389.36,3294.68,Tech-E
MNT00959,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1780.74,5560.99,Tech-C
MNT00960,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1534.98,1979.72,Tech-E
MNT00961,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.9,1653.47,2873.99,Tech-C
MNT00962,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,2216.29,2469.11,Tech-D
MNT00963,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.4,1345.62,2115.53,Tech-E
MNT00964,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.9,1822.77,2109.67,Tech-B
MNT00965,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,2339.14,4064.39,Tech-E
MNT00966,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.8,1022.01,2460.63,Tech-A
MNT00967,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.5,2232.85,5113.17,Tech-B
MNT00968,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,2313.85,2422.27,Tech-B
MNT00969,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1269.67,1508.3,Tech-E
MNT00970,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,921.3,5970.76,Tech-E
MNT00971,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,911.4,3711.67,Tech-D
MNT00972,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.2,981.94,5549.0,Tech-C
MNT00973,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.2,1788.79,6610.59,Tech-B
MNT00974,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.7,2163.99,6290.35,Tech-B
MNT00975,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.7,2117.5,3628.75,Tech-B
MNT00976,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,1857.89,2664.85,Tech-D
MNT00977,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.6,1209.94,3076.52,Tech-E
MNT00978,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,876.98,3293.23,Tech-A
MNT00979,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.7,1621.03,4084.55,Tech-A
MNT00980,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.3,1547.56,5218.61,Tech-E
MNT00981,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.6,907.16,5198.44,Tech-A
MNT00982,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.6,1780.37,3098.85,Tech-E
MNT00983,TRK034,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,2059.87,4715.77,Tech-C
MNT00984,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.2,2285.05,5135.0,Tech-C
MNT00985,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.4,810.64,5245.75,Tech-A
MNT00986,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,2370.58,3151.53,Tech-D
MNT00987,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.6,1321.54,4391.25,Tech-A
MNT00988,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,959.26,2657.1,Tech-A
MNT00989,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.5,1877.58,3793.0,Tech-D
MNT00990,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,1435.62,1746.87,Tech-D
MNT00991,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,2292.44,6538.94,Tech-E
MNT00992,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.5,1011.21,4917.15,Tech-C
MNT00993,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.2,2080.38,5222.21,Tech-C
MNT00994,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.7,2117.03,1771.31,Tech-E
MNT00995,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,6.0,1746.71,5381.44,Tech-E
MNT00996,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.6,1868.1,2878.89,Tech-A
MNT00997,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.4,1370.03,5353.06,Tech-B
MNT00998,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.6,2358.91,6606.49,Tech-E
MNT00999,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.5,1120.63,6627.74,Tech-C
MNT01000,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.7,2136.47,2194.46,Tech-E
MNT01001,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.6,2463.72,7626.78,Tech-E
MNT01002,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1931.6,7170.63,Tech-B
MNT01003,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.8,2356.33,4046.08,Tech-A
MNT01004,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.8,1767.98,3334.33,Tech-B
MNT01005,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.2,1975.34,4795.46,Tech-E
MNT01006,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,803.47,5611.87,Tech-D
MNT01007,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.1,2246.2,7446.7,Tech-C
MNT01008,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.6,2454.05,6168.42,Tech-D
MNT01009,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.3,1101.95,4461.35,Tech-C
MNT01010,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,2023.62,3293.69,Tech-E
MNT01011,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,1612.79,2310.06,Tech-E
MNT01012,TRK035,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.3,2213.5,4045.89,Tech-A
MNT01013,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.5,1806.29,7878.18,Tech-E
MNT01014,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.0,2201.59,2250.9,Tech-B
MNT01015,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.4,1252.17,3951.06,Tech-C
MNT01016,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.8,1006.9,3210.13,Tech-B
MNT01017,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,1139.17,7143.36,Tech-E
MNT01018,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.6,1932.65,7471.57,Tech-B
MNT01019,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.7,1484.58,2215.09,Tech-E
MNT01020,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,1972.91,2053.48,Tech-A
MNT01021,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,1264.14,7488.5,Tech-C
MNT01022,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.3,1128.87,4446.83,Tech-B
MNT01023,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.7,1902.93,2225.01,Tech-A
MNT01024,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,1246.08,5026.2,Tech-E
MNT01025,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,987.24,6423.43,Tech-D
MNT01026,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.7,854.1,4007.11,Tech-D
MNT01027,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,1335.3,6631.44,Tech-B
MNT01028,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,1900.94,7252.18,Tech-C
MNT01029,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,1487.62,2232.3,Tech-C
MNT01030,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.6,1089.42,2273.77,Tech-B
MNT01031,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.1,2215.95,3859.95,Tech-C
MNT01032,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,6.0,2095.96,4592.37,Tech-B
MNT01033,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.1,1041.8,2124.01,Tech-D
MNT01034,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.7,1810.03,4663.42,Tech-C
MNT01035,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.9,1295.25,2083.75,Tech-B
MNT01036,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.4,2025.91,3954.37,Tech-B
MNT01037,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.1,2377.32,7131.55,Tech-D
MNT01038,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,1621.64,7229.16,Tech-E
MNT01039,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.5,944.34,5409.13,Tech-E
MNT01040,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.1,994.14,3105.56,Tech-C
MNT01041,TRK036,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.6,1566.98,4214.71,Tech-E
MNT01042,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.8,1068.61,5241.3,Tech-B
MNT01043,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.5,2050.63,4716.96,Tech-E
MNT01044,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.3,1933.61,7032.48,Tech-B
MNT01045,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.1,1471.18,3872.95,Tech-C
MNT01046,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.4,867.8,5997.7,Tech-C
MNT01047,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.6,2353.84,6308.39,Tech-C
MNT01048,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.4,1229.98,6084.95,Tech-C
MNT01049,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.9,1406.63,5343.67,Tech-A
MNT01050,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.3,1470.86,5434.39,Tech-B
MNT01051,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.3,1909.37,5135.54,Tech-D
MNT01052,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,1336.96,5230.82,Tech-D
MNT01053,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,1116.11,4001.83,Tech-A
MNT01054,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.2,1656.73,4524.13,Tech-A
MNT01055,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.5,1113.41,7598.63,Tech-E
MNT01056,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.2,1234.62,5974.35,Tech-E
MNT01057,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,1260.99,3269.71,Tech-C
MNT01058,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,1547.53,1647.55,Tech-B
